0,0
00:51:55,0.67867454 Image_Scale: 1 Haar_Scale: 2
00:51:55,0.144921736 Image_Scale: 2 Haar_Scale: 2
00:51:55,0.0502541179999 Image_Scale: 3 Haar_Scale: 2
00:51:56,0.595707157 Image_Scale: 1 Haar_Scale: 2
00:51:56,0.14883681 Image_Scale: 2 Haar_Scale: 2
00:51:56,0.0525515750001 Image_Scale: 3 Haar_Scale: 2
00:51:57,0.605529835 Image_Scale: 1 Haar_Scale: 2
00:51:57,0.143420091 Image_Scale: 2 Haar_Scale: 2
00:51:57,0.050665021 Image_Scale: 3 Haar_Scale: 2
00:51:58,0.593919579 Image_Scale: 1 Haar_Scale: 2
00:51:58,0.145767536 Image_Scale: 2 Haar_Scale: 2
00:51:58,0.0505600460001 Image_Scale: 3 Haar_Scale: 2
00:51:59,0.592835835 Image_Scale: 1 Haar_Scale: 2
00:51:59,0.149914556 Image_Scale: 2 Haar_Scale: 2
00:51:59,0.0521606680002 Image_Scale: 3 Haar_Scale: 2
00:51:59,0.589485628 Image_Scale: 1 Haar_Scale: 2
00:52:00,0.146800292 Image_Scale: 2 Haar_Scale: 2
00:52:00,0.0510599280001 Image_Scale: 3 Haar_Scale: 2
00:52:00,0.679287396 Image_Scale: 1 Haar_Scale: 2
00:52:01,0.148955783 Image_Scale: 2 Haar_Scale: 2
00:52:01,0.0524486000002 Image_Scale: 3 Haar_Scale: 2
00:52:01,0.592063018 Image_Scale: 1 Haar_Scale: 2
00:52:01,0.155439249 Image_Scale: 2 Haar_Scale: 2
00:52:02,0.050673019 Image_Scale: 3 Haar_Scale: 2
00:52:02,0.59624303 Image_Scale: 1 Haar_Scale: 2
00:52:02,0.159840208 Image_Scale: 2 Haar_Scale: 2
00:52:02,0.0536023260001 Image_Scale: 3 Haar_Scale: 2
00:52:03,0.594723389 Image_Scale: 1 Haar_Scale: 2
00:52:03,0.146307408 Image_Scale: 2 Haar_Scale: 2
00:52:03,0.0493183399999 Image_Scale: 3 Haar_Scale: 2
00:52:04,0.588170939 Image_Scale: 1 Haar_Scale: 2
00:52:04,0.144258892 Image_Scale: 2 Haar_Scale: 2
00:52:04,0.0516437900001 Image_Scale: 3 Haar_Scale: 2
00:52:05,0.600030135 Image_Scale: 1 Haar_Scale: 2
00:52:05,0.232326071 Image_Scale: 2 Haar_Scale: 2
00:52:05,0.0498882050001 Image_Scale: 3 Haar_Scale: 2
00:52:06,0.593514675 Image_Scale: 1 Haar_Scale: 2
00:52:06,0.145037709 Image_Scale: 2 Haar_Scale: 2
00:52:06,0.0503101050001 Image_Scale: 3 Haar_Scale: 2
00:52:07,0.611876333 Image_Scale: 1 Haar_Scale: 2
00:52:07,0.145869512 Image_Scale: 2 Haar_Scale: 2
00:52:07,0.050764998 Image_Scale: 3 Haar_Scale: 2
00:52:08,0.595961096 Image_Scale: 1 Haar_Scale: 2
00:52:08,0.145976486 Image_Scale: 2 Haar_Scale: 2
00:52:08,0.052795518 Image_Scale: 3 Haar_Scale: 2
00:52:08,0.588595837 Image_Scale: 1 Haar_Scale: 2
00:52:09,0.143525066 Image_Scale: 2 Haar_Scale: 2
00:52:09,0.0512688790002 Image_Scale: 3 Haar_Scale: 2
00:52:09,0.589707575 Image_Scale: 1 Haar_Scale: 2
00:52:09,0.146487365 Image_Scale: 2 Haar_Scale: 2
00:52:10,0.050369091 Image_Scale: 3 Haar_Scale: 2
00:52:10,0.691091604 Image_Scale: 1 Haar_Scale: 2
00:52:10,0.146428379 Image_Scale: 2 Haar_Scale: 2
00:52:10,0.0521236770001 Image_Scale: 3 Haar_Scale: 2
00:52:11,0.589050731 Image_Scale: 1 Haar_Scale: 2
00:52:11,0.14367803 Image_Scale: 2 Haar_Scale: 2
00:52:11,0.0522266519999 Image_Scale: 3 Haar_Scale: 2
00:52:12,0.596305015 Image_Scale: 1 Haar_Scale: 2
00:52:12,0.147688082 Image_Scale: 2 Haar_Scale: 2
00:52:12,0.0509849460002 Image_Scale: 3 Haar_Scale: 2
00:52:13,0.594006559 Image_Scale: 1 Haar_Scale: 2
00:52:13,0.141673504 Image_Scale: 2 Haar_Scale: 2
00:52:13,0.051296872 Image_Scale: 3 Haar_Scale: 2
00:52:14,0.591823075 Image_Scale: 1 Haar_Scale: 2
00:52:14,0.146454373 Image_Scale: 2 Haar_Scale: 2
00:52:14,0.0509089630002 Image_Scale: 3 Haar_Scale: 2
00:52:15,0.593596655 Image_Scale: 1 Haar_Scale: 2
00:52:15,0.142718257 Image_Scale: 2 Haar_Scale: 2
00:52:15,0.0511399090001 Image_Scale: 3 Haar_Scale: 2
00:52:16,0.675943186 Image_Scale: 1 Haar_Scale: 2
00:52:16,0.142816234 Image_Scale: 2 Haar_Scale: 2
00:52:16,0.0527005400002 Image_Scale: 3 Haar_Scale: 2
00:52:16,0.619873443 Image_Scale: 1 Haar_Scale: 2
00:52:17,0.146567347 Image_Scale: 2 Haar_Scale: 2
00:52:17,0.050365092 Image_Scale: 3 Haar_Scale: 2
00:52:18,0.592188988 Image_Scale: 1 Haar_Scale: 2
00:52:18,0.142466317 Image_Scale: 2 Haar_Scale: 2
00:52:18,0.051100918 Image_Scale: 3 Haar_Scale: 2
00:52:19,0.593968567 Image_Scale: 1 Haar_Scale: 2
00:52:19,0.147530119 Image_Scale: 2 Haar_Scale: 2
00:52:19,0.049879207 Image_Scale: 3 Haar_Scale: 2
00:52:20,0.594583422 Image_Scale: 1 Haar_Scale: 2
00:52:20,0.144254894 Image_Scale: 2 Haar_Scale: 2
00:52:20,0.052935485 Image_Scale: 3 Haar_Scale: 2
00:52:21,0.683844318 Image_Scale: 1 Haar_Scale: 2
00:52:21,0.145097695 Image_Scale: 2 Haar_Scale: 2
00:52:21,0.0523556220001 Image_Scale: 3 Haar_Scale: 2
00:52:21,0.600280076 Image_Scale: 1 Haar_Scale: 2
00:52:22,0.142590287 Image_Scale: 2 Haar_Scale: 2
00:52:22,0.050223126 Image_Scale: 3 Haar_Scale: 2
00:52:22,0.591309196 Image_Scale: 1 Haar_Scale: 2
00:52:22,0.144613809 Image_Scale: 2 Haar_Scale: 2
00:52:23,0.0510199370001 Image_Scale: 3 Haar_Scale: 2
00:52:23,0.590940283 Image_Scale: 1 Haar_Scale: 2
00:52:23,0.144341873 Image_Scale: 2 Haar_Scale: 2
00:52:23,0.051796754 Image_Scale: 3 Haar_Scale: 2
00:52:24,0.58820493 Image_Scale: 1 Haar_Scale: 2
00:52:24,0.145103693 Image_Scale: 2 Haar_Scale: 2
00:52:24,0.050003178 Image_Scale: 3 Haar_Scale: 2
00:52:25,0.623288636 Image_Scale: 1 Haar_Scale: 2
00:52:25,0.189515193 Image_Scale: 2 Haar_Scale: 2
00:52:25,0.0506000370001 Image_Scale: 3 Haar_Scale: 2
00:52:26,0.595427222 Image_Scale: 1 Haar_Scale: 2
00:52:26,0.146150446 Image_Scale: 2 Haar_Scale: 2
00:52:26,0.0507799939999 Image_Scale: 3 Haar_Scale: 2
00:52:27,0.608433147 Image_Scale: 1 Haar_Scale: 2
00:52:27,0.14456782 Image_Scale: 2 Haar_Scale: 2
00:52:27,0.049785229 Image_Scale: 3 Haar_Scale: 2
00:52:28,0.591454162 Image_Scale: 1 Haar_Scale: 2
00:52:28,0.143978959 Image_Scale: 2 Haar_Scale: 2
00:52:28,0.0524296040001 Image_Scale: 3 Haar_Scale: 2
00:52:28,0.593260735 Image_Scale: 1 Haar_Scale: 2
00:52:29,0.144297884 Image_Scale: 2 Haar_Scale: 2
00:52:29,0.0500961560001 Image_Scale: 3 Haar_Scale: 2
00:52:29,0.598583477 Image_Scale: 1 Haar_Scale: 2
00:52:30,0.145724546 Image_Scale: 2 Haar_Scale: 2
00:52:30,0.0500601639999 Image_Scale: 3 Haar_Scale: 2
00:52:30,0.680678066 Image_Scale: 1 Haar_Scale: 2
00:52:30,0.145815524 Image_Scale: 2 Haar_Scale: 2
00:52:31,0.049263353 Image_Scale: 3 Haar_Scale: 2
00:52:31,0.599332299 Image_Scale: 1 Haar_Scale: 2
00:52:31,0.14439686 Image_Scale: 2 Haar_Scale: 2
00:52:31,0.0587801029999 Image_Scale: 3 Haar_Scale: 2
00:52:32,0.590221454 Image_Scale: 1 Haar_Scale: 2
00:52:32,0.146341401 Image_Scale: 2 Haar_Scale: 2
00:52:32,0.0509989420002 Image_Scale: 3 Haar_Scale: 2
00:52:33,0.589039732 Image_Scale: 1 Haar_Scale: 2
00:52:33,0.142129396 Image_Scale: 2 Haar_Scale: 2
00:52:33,0.050023173 Image_Scale: 3 Haar_Scale: 2
00:52:34,0.597922632 Image_Scale: 1 Haar_Scale: 2
00:52:34,0.147440141 Image_Scale: 2 Haar_Scale: 2
00:52:34,0.0521636670001 Image_Scale: 3 Haar_Scale: 2
00:52:35,0.591184226 Image_Scale: 1 Haar_Scale: 2
00:52:35,0.146488365 Image_Scale: 2 Haar_Scale: 2
00:52:35,0.0906415700001 Image_Scale: 3 Haar_Scale: 2
00:52:36,0.593743621 Image_Scale: 1 Haar_Scale: 2
00:52:36,0.145719547 Image_Scale: 2 Haar_Scale: 2
00:52:36,0.05130487 Image_Scale: 3 Haar_Scale: 2
00:52:37,0.611943317 Image_Scale: 1 Haar_Scale: 2
00:52:37,0.146355397 Image_Scale: 2 Haar_Scale: 2
00:52:37,0.0508959670001 Image_Scale: 3 Haar_Scale: 2
00:52:37,0.593713628 Image_Scale: 1 Haar_Scale: 2
00:52:38,0.145659561 Image_Scale: 2 Haar_Scale: 2
00:52:38,0.0502761130001 Image_Scale: 3 Haar_Scale: 2
00:52:38,0.589781558 Image_Scale: 1 Haar_Scale: 2
00:52:38,0.145590578 Image_Scale: 2 Haar_Scale: 2
00:52:39,0.0502961079999 Image_Scale: 3 Haar_Scale: 2
00:52:39,0.5925629 Image_Scale: 1 Haar_Scale: 2
00:52:39,0.145978486 Image_Scale: 2 Haar_Scale: 2
00:52:39,0.0516407900002 Image_Scale: 3 Haar_Scale: 2
00:52:40,0.680105202 Image_Scale: 1 Haar_Scale: 2
00:52:40,0.144900741 Image_Scale: 2 Haar_Scale: 2
00:52:40,0.0501041540001 Image_Scale: 3 Haar_Scale: 2
00:52:41,0.589064727 Image_Scale: 1 Haar_Scale: 2
00:52:41,0.148365921 Image_Scale: 2 Haar_Scale: 2
00:52:41,0.050001178 Image_Scale: 3 Haar_Scale: 2
00:52:42,0.590048495 Image_Scale: 1 Haar_Scale: 2
00:52:43,0.148251948 Image_Scale: 2 Haar_Scale: 2
00:52:43,0.0518137500001 Image_Scale: 3 Haar_Scale: 2
00:52:43,0.588224926 Image_Scale: 1 Haar_Scale: 2
00:52:43,0.144300883 Image_Scale: 2 Haar_Scale: 2
00:52:44,0.048879444 Image_Scale: 3 Haar_Scale: 2
00:52:44,0.595165284 Image_Scale: 1 Haar_Scale: 2
00:52:44,0.144829758 Image_Scale: 2 Haar_Scale: 2
00:52:44,0.051208892 Image_Scale: 3 Haar_Scale: 2
00:52:45,0.679346382 Image_Scale: 1 Haar_Scale: 2
00:52:45,0.142947202 Image_Scale: 2 Haar_Scale: 2
00:52:45,0.0508599750001 Image_Scale: 3 Haar_Scale: 2
00:52:46,0.589332663 Image_Scale: 1 Haar_Scale: 2
00:52:46,0.14642638 Image_Scale: 2 Haar_Scale: 2
00:52:46,0.050621032 Image_Scale: 3 Haar_Scale: 2
00:52:47,0.608512129 Image_Scale: 1 Haar_Scale: 2
00:52:47,0.146619335 Image_Scale: 2 Haar_Scale: 2
00:52:47,0.0516317930001 Image_Scale: 3 Haar_Scale: 2
00:52:48,0.593375707 Image_Scale: 1 Haar_Scale: 2
00:52:48,0.148513887 Image_Scale: 2 Haar_Scale: 2
00:52:48,0.0513878510001 Image_Scale: 3 Haar_Scale: 2
00:52:49,0.58765406 Image_Scale: 1 Haar_Scale: 2
00:52:49,0.142758248 Image_Scale: 2 Haar_Scale: 2
00:52:49,0.049141382 Image_Scale: 3 Haar_Scale: 2
00:52:49,0.592386942 Image_Scale: 1 Haar_Scale: 2
00:52:50,0.145223665 Image_Scale: 2 Haar_Scale: 2
00:52:50,0.0489884179999 Image_Scale: 3 Haar_Scale: 2
00:52:50,0.67816866 Image_Scale: 1 Haar_Scale: 2
00:52:51,0.14799201 Image_Scale: 2 Haar_Scale: 2
00:52:51,0.0521506699999 Image_Scale: 3 Haar_Scale: 2
00:52:51,0.595955097 Image_Scale: 1 Haar_Scale: 2
00:52:51,0.141959437 Image_Scale: 2 Haar_Scale: 2
00:52:52,0.051146907 Image_Scale: 3 Haar_Scale: 2
00:52:53,0.593526672 Image_Scale: 1 Haar_Scale: 2
00:52:54,0.144738779 Image_Scale: 2 Haar_Scale: 2
00:52:54,0.050115152 Image_Scale: 3 Haar_Scale: 2
00:52:54,0.594409463 Image_Scale: 1 Haar_Scale: 2
00:52:54,0.144456846 Image_Scale: 2 Haar_Scale: 2
00:52:55,0.0520346979999 Image_Scale: 3 Haar_Scale: 2
00:52:55,0.683391425 Image_Scale: 1 Haar_Scale: 2
00:52:55,0.146560348 Image_Scale: 2 Haar_Scale: 2
00:52:55,0.0517777579998 Image_Scale: 3 Haar_Scale: 2
00:52:56,0.593306724 Image_Scale: 1 Haar_Scale: 2
00:52:56,0.145230663 Image_Scale: 2 Haar_Scale: 2
00:52:56,0.0521486709999 Image_Scale: 3 Haar_Scale: 2
00:52:57,0.605173919 Image_Scale: 1 Haar_Scale: 2
00:52:57,0.145545589 Image_Scale: 2 Haar_Scale: 2
00:52:57,0.05024712 Image_Scale: 3 Haar_Scale: 2
00:52:58,0.586367365 Image_Scale: 1 Haar_Scale: 2
00:52:58,0.146571346 Image_Scale: 2 Haar_Scale: 2
00:52:58,0.0514878270001 Image_Scale: 3 Haar_Scale: 2
00:52:59,0.592714864 Image_Scale: 1 Haar_Scale: 2
00:52:59,0.147246187 Image_Scale: 2 Haar_Scale: 2
00:52:59,0.0518787350002 Image_Scale: 3 Haar_Scale: 2
00:53:00,0.590482391 Image_Scale: 1 Haar_Scale: 2
00:53:00,0.143753013 Image_Scale: 2 Haar_Scale: 2
00:53:00,0.051268878 Image_Scale: 3 Haar_Scale: 2
00:53:01,0.683003517 Image_Scale: 1 Haar_Scale: 2
00:53:01,0.143393098 Image_Scale: 2 Haar_Scale: 2
00:53:01,0.050141145 Image_Scale: 3 Haar_Scale: 2
00:53:01,0.595159286 Image_Scale: 1 Haar_Scale: 2
00:53:02,0.157681719 Image_Scale: 2 Haar_Scale: 2
00:53:02,0.0496702560001 Image_Scale: 3 Haar_Scale: 2
00:53:02,0.598163576 Image_Scale: 1 Haar_Scale: 2
00:53:02,0.146928262 Image_Scale: 2 Haar_Scale: 2
00:53:03,0.0505060589999 Image_Scale: 3 Haar_Scale: 2
00:53:03,0.596469977 Image_Scale: 1 Haar_Scale: 2
00:53:03,0.144996718 Image_Scale: 2 Haar_Scale: 2
00:53:03,0.0522546459999 Image_Scale: 3 Haar_Scale: 2
00:53:04,0.591240212 Image_Scale: 1 Haar_Scale: 2
00:53:04,0.151769117 Image_Scale: 2 Haar_Scale: 2
00:53:04,0.049499297 Image_Scale: 3 Haar_Scale: 2
00:53:05,0.644224685 Image_Scale: 1 Haar_Scale: 2
00:53:05,0.296164977 Image_Scale: 2 Haar_Scale: 2
00:53:05,0.099412496 Image_Scale: 3 Haar_Scale: 2
00:53:07,1.153785209 Image_Scale: 1 Haar_Scale: 2
00:53:07,0.323966404 Image_Scale: 2 Haar_Scale: 2
00:53:07,0.107573566 Image_Scale: 3 Haar_Scale: 2
00:53:09,1.222537954 Image_Scale: 1 Haar_Scale: 2
00:53:09,0.261872085 Image_Scale: 2 Haar_Scale: 2
00:53:09,0.112626372 Image_Scale: 3 Haar_Scale: 2
00:53:10,0.63917288 Image_Scale: 1 Haar_Scale: 2
00:53:10,0.14312916 Image_Scale: 2 Haar_Scale: 2
00:53:10,0.050517056 Image_Scale: 3 Haar_Scale: 2
00:53:11,0.587966987 Image_Scale: 1 Haar_Scale: 2
00:53:11,0.146762301 Image_Scale: 2 Haar_Scale: 2
00:53:11,0.051286874 Image_Scale: 3 Haar_Scale: 2
00:53:11,0.594311486 Image_Scale: 1 Haar_Scale: 2
00:53:12,0.152275998 Image_Scale: 2 Haar_Scale: 2
00:53:12,0.0499521899999 Image_Scale: 3 Haar_Scale: 2
00:53:12,0.595654169 Image_Scale: 1 Haar_Scale: 2
00:53:12,0.142628278 Image_Scale: 2 Haar_Scale: 2
00:53:13,0.051562808 Image_Scale: 3 Haar_Scale: 2
00:53:13,0.587971986 Image_Scale: 1 Haar_Scale: 2
00:53:13,0.146366395 Image_Scale: 2 Haar_Scale: 2
00:53:13,0.0523476239998 Image_Scale: 3 Haar_Scale: 2
00:53:14,0.713673266 Image_Scale: 1 Haar_Scale: 2
00:53:14,0.14325213 Image_Scale: 2 Haar_Scale: 2
00:53:14,0.0524565979999 Image_Scale: 3 Haar_Scale: 2
00:53:15,0.584857722 Image_Scale: 1 Haar_Scale: 2
00:53:15,0.242349701 Image_Scale: 2 Haar_Scale: 2
00:53:15,0.101690957 Image_Scale: 3 Haar_Scale: 2
00:53:16,0.94298005 Image_Scale: 1 Haar_Scale: 2
00:53:17,0.153461717 Image_Scale: 2 Haar_Scale: 2
00:53:17,0.0534003749999 Image_Scale: 3 Haar_Scale: 2
00:53:17,0.583363075 Image_Scale: 1 Haar_Scale: 2
00:53:17,0.147294175 Image_Scale: 2 Haar_Scale: 2
00:53:18,0.0514018469999 Image_Scale: 3 Haar_Scale: 2
00:53:18,0.584368837 Image_Scale: 1 Haar_Scale: 2
00:53:18,0.144490838 Image_Scale: 2 Haar_Scale: 2
00:53:18,0.0526545499999 Image_Scale: 3 Haar_Scale: 2
00:53:19,0.71043903 Image_Scale: 1 Haar_Scale: 2
00:53:19,0.144467843 Image_Scale: 2 Haar_Scale: 2
00:53:19,0.0522456480001 Image_Scale: 3 Haar_Scale: 2
00:53:20,0.586425351 Image_Scale: 1 Haar_Scale: 2
00:53:20,0.143892979 Image_Scale: 2 Haar_Scale: 2
00:53:20,0.0549240149999 Image_Scale: 3 Haar_Scale: 2
00:53:21,0.581773451 Image_Scale: 1 Haar_Scale: 2
00:53:21,0.142982195 Image_Scale: 2 Haar_Scale: 2
00:53:21,0.0508199839999 Image_Scale: 3 Haar_Scale: 2
00:53:22,0.595363237 Image_Scale: 1 Haar_Scale: 2
00:53:22,0.14439686 Image_Scale: 2 Haar_Scale: 2
00:53:22,0.0521056810001 Image_Scale: 3 Haar_Scale: 2
00:53:23,0.583038152 Image_Scale: 1 Haar_Scale: 2
00:53:23,0.141018658 Image_Scale: 2 Haar_Scale: 2
00:53:23,0.0529054919998 Image_Scale: 3 Haar_Scale: 2
00:53:23,0.58498869 Image_Scale: 1 Haar_Scale: 2
00:53:24,0.143435088 Image_Scale: 2 Haar_Scale: 2
00:53:24,0.052000705 Image_Scale: 3 Haar_Scale: 2
00:53:24,0.673572747 Image_Scale: 1 Haar_Scale: 2
00:53:25,0.143962962 Image_Scale: 2 Haar_Scale: 2
00:53:25,0.0527325319999 Image_Scale: 3 Haar_Scale: 2
00:53:25,0.582394304 Image_Scale: 1 Haar_Scale: 2
00:53:25,0.144662797 Image_Scale: 2 Haar_Scale: 2
00:53:26,0.0513678549999 Image_Scale: 3 Haar_Scale: 2
00:53:26,0.578494226 Image_Scale: 1 Haar_Scale: 2
00:53:26,0.144751777 Image_Scale: 2 Haar_Scale: 2
00:53:26,0.0516357910001 Image_Scale: 3 Haar_Scale: 2
00:53:27,0.657183621 Image_Scale: 1 Haar_Scale: 2
00:53:27,0.141456556 Image_Scale: 2 Haar_Scale: 2
00:53:27,0.0516717829998 Image_Scale: 3 Haar_Scale: 2
00:53:28,0.577439476 Image_Scale: 1 Haar_Scale: 2
00:53:28,0.143344109 Image_Scale: 2 Haar_Scale: 2
00:53:28,0.0523536220001 Image_Scale: 3 Haar_Scale: 2
00:53:29,0.582639247 Image_Scale: 1 Haar_Scale: 2
00:53:29,0.228638943 Image_Scale: 2 Haar_Scale: 2
00:53:29,0.0527645249999 Image_Scale: 3 Haar_Scale: 2
00:53:30,0.584800735 Image_Scale: 1 Haar_Scale: 2
00:53:30,0.14409993 Image_Scale: 2 Haar_Scale: 2
00:53:30,0.053145434 Image_Scale: 3 Haar_Scale: 2
00:53:31,0.583808969 Image_Scale: 1 Haar_Scale: 2
00:53:31,0.144129923 Image_Scale: 2 Haar_Scale: 2
00:53:31,0.052202657 Image_Scale: 3 Haar_Scale: 2
00:53:31,0.583223108 Image_Scale: 1 Haar_Scale: 2
00:53:32,0.156572982 Image_Scale: 2 Haar_Scale: 2
00:53:32,0.05062903 Image_Scale: 3 Haar_Scale: 2
00:53:32,0.587734042 Image_Scale: 1 Haar_Scale: 2
00:53:33,0.142874221 Image_Scale: 2 Haar_Scale: 2
00:53:33,0.0516557870001 Image_Scale: 3 Haar_Scale: 2
00:53:33,0.581832437 Image_Scale: 1 Haar_Scale: 2
00:53:33,0.14575154 Image_Scale: 2 Haar_Scale: 2
00:53:33,0.0522666419999 Image_Scale: 3 Haar_Scale: 2
00:53:34,0.672151083 Image_Scale: 1 Haar_Scale: 2
00:53:34,0.145069701 Image_Scale: 2 Haar_Scale: 2
00:53:34,0.050703013 Image_Scale: 3 Haar_Scale: 2
00:53:35,0.57758744 Image_Scale: 1 Haar_Scale: 2
00:53:35,0.14236834 Image_Scale: 2 Haar_Scale: 2
00:53:35,0.0523796149998 Image_Scale: 3 Haar_Scale: 2
00:53:36,0.579329029 Image_Scale: 1 Haar_Scale: 2
00:53:36,0.143614045 Image_Scale: 2 Haar_Scale: 2
00:53:36,0.0512358869998 Image_Scale: 3 Haar_Scale: 2
00:53:37,0.60660258 Image_Scale: 1 Haar_Scale: 2
00:53:37,0.143108165 Image_Scale: 2 Haar_Scale: 2
00:53:37,0.0520926839999 Image_Scale: 3 Haar_Scale: 2
00:53:38,0.586793263 Image_Scale: 1 Haar_Scale: 2
00:53:38,0.14490674 Image_Scale: 2 Haar_Scale: 2
00:53:38,0.0517807579999 Image_Scale: 3 Haar_Scale: 2
00:53:38,0.58482373 Image_Scale: 1 Haar_Scale: 2
00:53:39,0.144657798 Image_Scale: 2 Haar_Scale: 2
00:53:39,0.0522336500001 Image_Scale: 3 Haar_Scale: 2
00:53:39,0.671478242 Image_Scale: 1 Haar_Scale: 2
00:53:40,0.142401332 Image_Scale: 2 Haar_Scale: 2
00:53:40,0.0522006579999 Image_Scale: 3 Haar_Scale: 2
00:53:40,0.577244522 Image_Scale: 1 Haar_Scale: 2
00:53:40,0.144895742 Image_Scale: 2 Haar_Scale: 2
00:53:41,0.051570807 Image_Scale: 3 Haar_Scale: 2
00:53:41,0.580769688 Image_Scale: 1 Haar_Scale: 2
00:53:41,0.143610046 Image_Scale: 2 Haar_Scale: 2
00:53:41,0.052695541 Image_Scale: 3 Haar_Scale: 2
00:53:42,0.602717499 Image_Scale: 1 Haar_Scale: 2
00:53:42,0.142896215 Image_Scale: 2 Haar_Scale: 2
00:53:42,0.0525445769999 Image_Scale: 3 Haar_Scale: 2
00:53:43,0.58477774 Image_Scale: 1 Haar_Scale: 2
00:53:43,0.142246368 Image_Scale: 2 Haar_Scale: 2
00:53:43,0.0511998949999 Image_Scale: 3 Haar_Scale: 2
00:53:44,0.584235868 Image_Scale: 1 Haar_Scale: 2
00:53:44,0.148461899 Image_Scale: 2 Haar_Scale: 2
00:53:44,0.100865153 Image_Scale: 3 Haar_Scale: 2
00:53:45,0.583094138 Image_Scale: 1 Haar_Scale: 2
00:53:45,0.14308317 Image_Scale: 2 Haar_Scale: 2
00:53:45,0.0508889680002 Image_Scale: 3 Haar_Scale: 2
00:53:46,0.579975875 Image_Scale: 1 Haar_Scale: 2
00:53:46,0.144030947 Image_Scale: 2 Haar_Scale: 2
00:53:46,0.0507520000001 Image_Scale: 3 Haar_Scale: 2
00:53:46,0.587877008 Image_Scale: 1 Haar_Scale: 2
00:53:47,0.142234371 Image_Scale: 2 Haar_Scale: 2
00:53:47,0.0533963759999 Image_Scale: 3 Haar_Scale: 2
00:53:48,0.583788974 Image_Scale: 1 Haar_Scale: 2
00:53:48,0.143030183 Image_Scale: 2 Haar_Scale: 2
00:53:48,0.0523296280001 Image_Scale: 3 Haar_Scale: 2
00:53:49,0.672549989 Image_Scale: 1 Haar_Scale: 2
00:53:49,0.143498072 Image_Scale: 2 Haar_Scale: 2
00:53:49,0.0523546219999 Image_Scale: 3 Haar_Scale: 2
00:53:50,0.575319977 Image_Scale: 1 Haar_Scale: 2
00:53:50,0.141635513 Image_Scale: 2 Haar_Scale: 2
00:53:50,0.05176876 Image_Scale: 3 Haar_Scale: 2
00:53:51,0.584111898 Image_Scale: 1 Haar_Scale: 2
00:53:51,0.144028948 Image_Scale: 2 Haar_Scale: 2
00:53:51,0.05164279 Image_Scale: 3 Haar_Scale: 2
00:53:52,0.596591947 Image_Scale: 1 Haar_Scale: 2
00:53:52,0.142879219 Image_Scale: 2 Haar_Scale: 2
00:53:52,0.053523346 Image_Scale: 3 Haar_Scale: 2
00:53:53,0.586334373 Image_Scale: 1 Haar_Scale: 2
00:53:53,0.14363404 Image_Scale: 2 Haar_Scale: 2
00:53:53,0.0516028 Image_Scale: 3 Haar_Scale: 2
00:53:53,0.587937994 Image_Scale: 1 Haar_Scale: 2
00:53:54,0.145099694 Image_Scale: 2 Haar_Scale: 2
00:53:54,0.0528954939998 Image_Scale: 3 Haar_Scale: 2
00:53:54,0.675775226 Image_Scale: 1 Haar_Scale: 2
00:53:55,0.143303118 Image_Scale: 2 Haar_Scale: 2
00:53:55,0.051030935 Image_Scale: 3 Haar_Scale: 2
00:53:55,0.586117424 Image_Scale: 1 Haar_Scale: 2
00:53:55,0.143738016 Image_Scale: 2 Haar_Scale: 2
00:53:56,0.052563573 Image_Scale: 3 Haar_Scale: 2
00:53:56,0.588411881 Image_Scale: 1 Haar_Scale: 2
00:53:56,0.141328586 Image_Scale: 2 Haar_Scale: 2
00:53:56,0.051482827 Image_Scale: 3 Haar_Scale: 2
00:53:57,0.592472921 Image_Scale: 1 Haar_Scale: 2
00:53:57,0.144926735 Image_Scale: 2 Haar_Scale: 2
00:53:57,0.0514418370001 Image_Scale: 3 Haar_Scale: 2
00:53:58,0.585353604 Image_Scale: 1 Haar_Scale: 2
00:53:58,0.142608283 Image_Scale: 2 Haar_Scale: 2
00:53:58,0.05138885 Image_Scale: 3 Haar_Scale: 2
00:53:59,0.585682526 Image_Scale: 1 Haar_Scale: 2
00:53:59,0.148554877 Image_Scale: 2 Haar_Scale: 2
00:53:59,0.111307683 Image_Scale: 3 Haar_Scale: 2
00:54:00,0.589748566 Image_Scale: 1 Haar_Scale: 2
00:54:00,0.142541298 Image_Scale: 2 Haar_Scale: 2
00:54:00,0.0517627620002 Image_Scale: 3 Haar_Scale: 2
00:54:01,0.585859485 Image_Scale: 1 Haar_Scale: 2
00:54:01,0.141516541 Image_Scale: 2 Haar_Scale: 2
00:54:01,0.051582804 Image_Scale: 3 Haar_Scale: 2
00:54:01,0.585233633 Image_Scale: 1 Haar_Scale: 2
00:54:02,0.142648273 Image_Scale: 2 Haar_Scale: 2
00:54:03,0.064116841 Image_Scale: 3 Haar_Scale: 2
00:54:04,0.677244879 Image_Scale: 1 Haar_Scale: 2
00:54:04,0.143179148 Image_Scale: 2 Haar_Scale: 2
00:54:04,0.053995234 Image_Scale: 3 Haar_Scale: 2
00:54:05,0.585068672 Image_Scale: 1 Haar_Scale: 2
00:54:05,0.143110164 Image_Scale: 2 Haar_Scale: 2
00:54:05,0.0509219599999 Image_Scale: 3 Haar_Scale: 2
00:54:06,0.585502569 Image_Scale: 1 Haar_Scale: 2
00:54:06,0.143547061 Image_Scale: 2 Haar_Scale: 2
